-1
           TEMP!            LAT!            LON!           JDAY!            H2O!          PRESS!             O3!             NO!            NO2!             CO!            NOx!           JO1D!            XOH!           C5H8!           C2H6!           C3H8!         IC4H10!         NC4H10!         IC5H12!         NC5H12!           C2H4!           C3H6!           C2H2!        APINENE!         ALBEDO!           XRO2!       CAMPHENE!          GTERP!       LIMONENE!         CARENE!          XMACR!           XMVK!      XLANCISOP!  XLANCMONOTERP!          XREAC!       XREACUNC!         XOHDEV!       Xreacvar!          SAREA!          XLISA!         XMAGIC!          XHCHO!   XMACR_stddev!    XMVK_stddev!
              0!              0!              0!              0!              1!              1!              1!              1!              0!              1!              1!              1!              0!              1!              1!              1!              1!              1!              1!              1!              1!              1!              1!              1!              1!              0!              1!              1!              1!              1!              0!              0!              0!              0!              0!              0!              0!              0!              1!              0!              0!              0!              0!              0!
     2.9812e+02!     4.9700e+00!     1.1783e+02!     1.1222e+02!     2.1227e-02!     1.0130e+03!     3.3238e-08!     3.5455e-09!     9.9009e-09!     1.2648e-07!     1.0000e+00!     2.3572e-05!     1.4096e+06!     1.4366e-09!     9.0042e-10!     3.5119e-10!     7.9640e-12!     3.4064e-11!     4.7402e-11!     1.3596e-11!     4.8439e-10!     1.2455e-10!     2.0249e-10!     1.1387e-10!     1.0000e-01!     3.0036e-11!     5.0048e-11!     7.3693e-11!     9.8682e-11!     4.0367e-12!     0.0000e+00!     0.0000e+00!     1.6982e-09!     4.2253e-01!     2.9110e+01!     3.1367e+00!     9.6060e+05!     8.5052e+00!     5.0931e-14!     7.4000e-10!     2.0000e-08!     1.7269e-12!     0.0000e+00!
     2.9802e+02!     4.9700e+00!     1.1783e+02!     1.1224e+02!     2.1125e-02!     1.0130e+03!     3.5155e-08!     3.3452e-09!     9.0291e-09!     1.2702e-07!     1.0000e+00!     2.0821e-05!     1.3236e+06!     2.3087e-09!     6.9746e-10!     1.8130e-10!     1.1135e-10!     5.8814e-11!     4.6185e-11!     2.0571e-11!     1.2205e-10!     3.7950e-11!     1.6868e-10!     1.2623e-10!     1.0000e-01!     2.9630e-11!     5.0000e-11!     7.4067e-11!     9.5580e-11!     3.9233e-12!     5.4947e-11!     1.9016e-07!     1.8877e-09!     4.0437e-01!     2.1982e+01!     2.4786e+00!     9.1448e+05!     9.6164e+00!     5.2729e-14!     7.4000e-10!     2.0000e-08!     1.9350e-12!     8.2561e-13!
     2.9756e+02!     4.9700e+00!     1.1783e+02!     1.1226e+02!     2.1360e-02!     1.0130e+03!     3.5172e-08!     3.4855e-09!     8.6833e-09!     1.2665e-07!     1.0000e+00!     1.6071e-05!     9.1427e+05!     2.9811e-09!     7.4650e-10!     1.3560e-10!     2.3694e-11!     5.7063e-11!     4.1699e-11!     2.4089e-11!     1.7369e-10!     7.7850e-11!     2.3997e-10!     1.3172e-10!     1.0000e-01!     2.6669e-11!     5.4772e-11!     7.6278e-11!     1.0182e-10!     3.8417e-12!     0.0000e+00!     0.0000e+00!     1.7070e-09!     3.4438e-01!     2.9243e+01!     4.0895e+00!     6.3797e+05!     2.0563e+01!     5.3316e-14!     7.4000e-10!     2.0000e-08!     1.5652e-12!     0.0000e+00!
     2.9674e+02!     4.9700e+00!     1.1783e+02!     1.1228e+02!     2.0908e-02!     1.0130e+03!     3.6662e-08!     3.3153e-09!     8.8347e-09!     1.2545e-07!     1.0000e+00!     1.1990e-05!     1.0734e+06!     2.4633e-09!     6.8120e-10!     1.1480e-10!     6.0732e-11!     4.3262e-11!     3.4553e-11!     1.6439e-11!     1.0453e-10!     3.7370e-11!     1.7099e-10!     1.3720e-10!     1.0000e-01!     2.6418e-11!     5.9545e-11!     7.8490e-11!     1.0806e-10!     3.7600e-12!     5.8025e-11!     2.2934e-07!     1.7181e-09!     3.0275e-01!     2.1367e+01!     2.6333e+00!     1.2898e+06!     9.4395e+00!     6.0671e-14!     7.4000e-10!     2.0000e-08!     2.0529e-12!     1.8920e-11!
     2.9630e+02!     4.9700e+00!     1.1783e+02!     1.1230e+02!     2.0528e-02!     1.0130e+03!     3.7927e-08!     2.9763e-09!     8.9120e-09!     1.2492e-07!     1.0000e+00!     8.7787e-06!     7.8042e+05!     3.7044e-09!     7.9769e-10!     1.6111e-10!     1.8039e-11!     7.3219e-11!     2.9488e-11!     2.6520e-11!     2.2773e-10!     1.0480e-10!     3.2712e-10!     1.5519e-10!     1.0000e-01!     2.5850e-11!     6.7840e-11!     8.6765e-11!     1.1574e-10!     4.1150e-12!     0.0000e+00!     0.0000e+00!     1.7945e-09!     2.9309e-01!     2.0808e+01!     2.3721e+00!     6.5794e+05!     8.9613e+00!     6.0097e-14!     7.4000e-10!     2.0000e-08!     1.9976e-12!     0.0000e+00!
     2.9609e+02!     4.9700e+00!     1.1783e+02!     1.1232e+02!     2.0919e-02!     1.0130e+03!     3.6680e-08!     3.1051e-09!     9.2247e-09!     1.2385e-07!     1.0000e+00!     5.6657e-06!     5.5031e+05!     3.0324e-09!     6.5197e-10!     1.6203e-10!     5.2685e-11!     5.3560e-11!     3.6617e-11!     2.2938e-11!     9.1887e-11!     4.0770e-11!     1.6876e-10!     1.7318e-10!     1.0000e-01!     2.2049e-11!     7.6135e-11!     9.5040e-11!     1.2342e-10!     4.4700e-12!     9.4395e-11!     2.9039e-07!     1.9055e-09!     3.1148e-01!     1.8710e+01!     2.1810e+00!     3.9063e+05!     6.0235e+00!     5.9999e-14!     7.4000e-10!     2.0000e-08!     1.8917e-12!     9.5263e-13!
     2.9601e+02!     4.9700e+00!     1.1783e+02!     1.1234e+02!     2.1141e-02!     1.0130e+03!     3.5669e-08!     3.0550e-09!     9.6551e-09!     1.2330e-07!     1.0000e+00!     2.8913e-06!     3.6912e+05!     2.6419e-09!     8.6073e-10!     1.9208e-10!     2.3729e-11!     8.6966e-11!     5.9263e-11!     3.0023e-11!     2.1838e-10!     1.0558e-10!     4.1595e-10!     8.6590e-11!     1.0000e-01!     1.8643e-11!     3.8068e-11!     4.7520e-11!     6.1708e-11!     2.2350e-12!     0.0000e+00!     0.0000e+00!     1.7839e-09!     2.8988e-01!     1.9331e+01!     2.2047e+00!     2.2138e+05!     5.9255e+00!     5.8229e-14!     7.4000e-10!     2.0000e-08!     2.2357e-12!     0.0000e+00!
     2.9585e+02!     4.9700e+00!     1.1783e+02!     1.1236e+02!     2.1208e-02!     1.0130e+03!     3.4243e-08!     3.1395e-09!     1.1444e-08!     1.2454e-07!     1.0000e+00!     1.5817e-06!     3.3334e+05!     2.1833e-09!     6.6318e-10!     1.9140e-10!     2.5995e-10!     5.6436e-11!     3.9310e-11!     2.3511e-11!     7.2795e-11!     3.7130e-11!     1.4573e-10!     4.3295e-11!     1.0000e-01!     1.8364e-11!     1.9034e-11!     2.3760e-11!     3.0854e-11!     1.1175e-12!     0.0000e+00!     0.0000e+00!     1.7059e-09!     2.6183e-01!     1.7459e+01!     2.0131e+00!     2.5735e+05!     5.3122e+00!     6.3492e-14!     7.4000e-10!     2.0000e-08!     1.8637e-12!     0.0000e+00!
     2.9565e+02!     4.9700e+00!     1.1783e+02!     1.1239e+02!     2.1382e-02!     1.0130e+03!     3.4967e-08!     2.9257e-09!     1.3152e-08!     1.2509e-07!     1.0000e+00!     4.6386e-07!     3.2855e+05!     1.1644e-09!     7.2850e-10!     1.1502e-10!     3.3202e-11!     5.4577e-11!     3.5911e-11!     2.2316e-11!     1.1905e-10!     2.4650e-11!     2.7063e-10!     3.7328e-11!     1.0000e-01!     1.9685e-11!     2.8731e-11!     7.4858e-11!     8.7244e-11!     1.9637e-12!     0.0000e+00!     0.0000e+00!     1.6020e-09!     2.4384e-01!     1.8238e+01!     2.1321e+00!     2.2854e+05!     6.9838e+00!     6.9632e-14!     7.4000e-10!     2.0000e-08!     2.1476e-12!     0.0000e+00!
     2.9523e+02!     4.9700e+00!     1.1783e+02!     1.1241e+02!     2.1332e-02!     1.0130e+03!     3.7544e-08!     2.7572e-09!     1.5707e-08!     1.2437e-07!     1.0000e+00!     3.6021e-08!     2.3180e+05!     1.0499e-09!     7.2940e-10!     1.6281e-10!     1.4515e-10!     5.4712e-11!     3.8161e-11!     2.1829e-11!     8.3789e-11!     2.4550e-11!     2.0581e-10!     3.1362e-11!     1.0000e-01!     1.5910e-11!     3.8428e-11!     1.2596e-10!     1.4363e-10!     2.8100e-12!     8.0208e-11!     2.1145e-07!     1.4835e-09!     2.2323e-01!     1.5273e+01!     1.8535e+00!     1.9467e+05!     8.2351e+00!     6.7983e-14!     7.4000e-10!     2.0000e-08!     2.0310e-12!     1.1834e-11!
     2.9500e+02!     4.9700e+00!     1.1783e+02!     1.1243e+02!     2.1316e-02!     1.0130e+03!     3.9977e-08!     1.9736e-09!     1.6803e-08!     1.2500e-07!     1.0000e+00!     0.0000e+00!     1.3329e+05!     1.5554e-09!     7.5902e-10!     1.2850e-10!     4.0782e-11!     5.2417e-11!     3.8444e-11!     2.6453e-11!     1.2694e-10!     4.8350e-11!     2.6705e-10!     2.8297e-11!     1.0000e-01!     1.5716e-11!     3.4985e-11!     1.0953e-10!     1.2068e-10!     3.6510e-12!     0.0000e+00!     0.0000e+00!     1.2968e-09!     2.0232e-01!     1.1770e+01!     1.6282e+00!     1.4259e+05!     5.0650e+00!     7.3560e-14!     7.4000e-10!     2.0000e-08!     2.4148e-12!     0.0000e+00!
     2.9489e+02!     4.9700e+00!     1.1783e+02!     1.1245e+02!     2.1290e-02!     1.0130e+03!     3.8539e-08!     2.1997e-09!     1.4773e-08!     1.2446e-07!     1.0000e+00!     0.0000e+00!     2.9344e+05!     6.4639e-10!     6.9115e-10!     1.5899e-10!     1.3731e-10!     4.8937e-11!     3.7941e-11!     2.2772e-11!     8.5399e-11!     2.2180e-11!     2.0055e-10!     2.5232e-11!     1.0000e-01!     1.4831e-11!     3.1542e-11!     9.3102e-11!     9.7734e-11!     4.4920e-12!     5.3738e-11!     2.2064e-07!     1.2453e-09!     2.0200e-01!     1.1073e+01!     1.5277e+00!     2.7612e+05!     3.7608e+00!     7.7839e-14!     7.4000e-10!     2.0000e-08!     1.1098e-12!     1.8623e-11!
     2.9467e+02!     4.9700e+00!     1.1783e+02!     1.1247e+02!     2.1247e-02!     1.0130e+03!     3.6353e-08!     2.3795e-09!     1.7197e-08!     1.2473e-07!     1.0000e+00!     0.0000e+00!     2.8279e+05!     1.1377e-09!     7.2534e-10!     1.2769e-10!     3.7379e-11!     5.9546e-11!     4.7292e-11!     2.7804e-11!     1.1871e-10!     4.3990e-11!     2.5938e-10!     1.9403e-11!     1.0000e-01!     1.3128e-11!     2.1128e-11!     9.1268e-11!     7.4127e-11!     3.5143e-12!     0.0000e+00!     0.0000e+00!     1.2521e-09!     1.7143e-01!     9.6724e+00!     1.4583e+00!     2.8210e+05!     4.8875e+00!     6.4994e-14!     7.4000e-10!     2.0000e-08!     1.2156e-12!     0.0000e+00!
     2.9461e+02!     4.9700e+00!     1.1783e+02!     1.1249e+02!     2.1251e-02!     1.0130e+03!     3.6291e-08!     2.3297e-09!     1.9181e-08!     1.2925e-07!     1.0000e+00!     0.0000e+00!     3.9099e+05!     1.0971e-09!     7.7304e-10!     1.9858e-10!     1.9723e-10!     5.7391e-11!     3.6824e-11!     2.8062e-11!     1.5823e-10!     9.8000e-11!     2.3306e-10!     1.3573e-11!     1.0000e-01!     1.1547e-11!     1.0713e-11!     8.9433e-11!     5.0520e-11!     2.5367e-12!     0.0000e+00!     1.9204e-07!     1.2785e-09!     1.8769e-01!     9.6529e+00!     1.2967e+00!     3.3526e+05!     3.5207e+00!     7.1869e-14!     7.4000e-10!     2.0000e-08!     1.2443e-12!     0.0000e+00!
     2.9460e+02!     4.9700e+00!     1.1783e+02!     1.1251e+02!     2.1141e-02!     1.0130e+03!     3.7139e-08!     2.1201e-09!     1.8318e-08!     1.2666e-07!     1.0000e+00!     0.0000e+00!     3.1665e+05!     1.0172e-09!     6.9809e-10!     1.1880e-10!     4.0597e-11!     4.8785e-11!     4.5893e-11!     2.7912e-11!     1.0167e-10!     2.4430e-11!     2.2101e-10!     3.2727e-11!     1.0000e-01!     1.4887e-11!     6.3200e-11!     5.7173e-11!     1.4617e-10!     2.8900e-12!     9.4423e-11!     1.4033e-07!     1.1809e-09!     1.7862e-01!     1.1174e+01!     1.4809e+00!     3.7159e+05!     3.0035e+00!     8.6487e-14!     7.4000e-10!     2.0000e-08!     1.4403e-12!     1.0571e-11!
     2.9457e+02!     4.9700e+00!     1.1783e+02!     1.1253e+02!     2.1095e-02!     1.0130e+03!     3.6327e-08!     2.1410e-09!     2.0963e-08!     1.2708e-07!     1.0000e+00!     0.0000e+00!     4.2192e+05!     7.5863e-10!     7.4331e-10!     1.6208e-10!     1.1286e-10!     5.2679e-11!     4.5437e-11!     2.6383e-11!     1.3808e-10!     2.3970e-11!     2.4120e-10!     1.8040e-11!     1.0000e-01!     1.2529e-11!     2.6392e-11!     7.3016e-11!     7.9930e-11!     3.0500e-12!     1.0849e-10!     2.0901e-07!     1.1287e-09!     2.1867e-01!     1.2841e+01!     1.5402e+00!     5.1628e+05!     2.6968e+00!     9.2865e-14!     7.4000e-10!     2.0000e-08!     1.8247e-12!     7.9599e-11!
     2.9445e+02!     4.9700e+00!     1.1783e+02!     1.1255e+02!     2.0906e-02!     1.0130e+03!     3.3342e-08!     2.2501e-09!     2.0315e-08!     1.3082e-07!     1.0000e+00!     0.0000e+00!     4.2751e+05!     9.1792e-10!     7.3447e-10!     1.1493e-10!     1.9521e-11!     5.3888e-11!     6.2115e-11!     2.4941e-11!     1.1152e-10!     4.5630e-11!     2.7722e-10!     1.8658e-11!     1.0000e-01!     1.2521e-11!     2.5998e-11!     7.0957e-11!     7.4669e-11!     2.8620e-12!     0.0000e+00!     0.0000e+00!     1.1074e-09!     2.0459e-01!     1.1091e+01!     1.4165e+00!     7.0281e+05!     5.1369e+00!     1.0975e-13!     7.4000e-10!     2.0000e-08!     1.3754e-12!     0.0000e+00!
     2.9432e+02!     4.9700e+00!     1.1783e+02!     1.1257e+02!     2.0806e-02!     1.0130e+03!     3.2170e-08!     2.5563e-09!     2.2793e-08!     1.3151e-07!     1.0000e+00!     0.0000e+00!     3.4725e+05!     6.6493e-10!     7.2738e-10!     1.4682e-10!     9.5448e-11!     4.6865e-11!     4.1752e-11!     2.3456e-11!     1.4019e-10!     3.1970e-11!     2.5279e-10!     1.9276e-11!     1.0000e-01!     1.3382e-11!     2.5604e-11!     6.8898e-11!     6.9408e-11!     2.6740e-12!     4.7192e-11!     3.8770e-07!     1.1820e-09!     1.6821e-01!     1.1821e+01!     1.5342e+00!     2.8613e+05!     3.3970e+00!     9.3884e-14!     7.4000e-10!     2.0000e-08!     1.1679e-12!     9.6090e-12!
     2.9422e+02!     4.9700e+00!     1.1783e+02!     1.1259e+02!     2.0790e-02!     1.0130e+03!     3.0276e-08!     2.3052e-09!     2.6559e-08!     1.3101e-07!     1.0000e+00!     0.0000e+00!     3.1771e+05!     9.6974e-10!     6.8386e-10!     1.0962e-10!     2.1322e-11!     5.0799e-11!     4.7030e-11!     2.8574e-11!     1.6701e-10!     6.2770e-11!     2.8714e-10!     1.5161e-11!     1.0000e-01!     1.2665e-11!     1.8750e-11!     7.1067e-11!     6.1259e-11!     2.5187e-12!     0.0000e+00!     0.0000e+00!     1.1253e-09!     1.3364e-01!     1.2255e+01!     1.5372e+00!     2.6129e+05!     2.9774e+00!     9.2812e-14!     7.4000e-10!     2.0000e-08!     1.0611e-12!     0.0000e+00!
     2.9415e+02!     4.9700e+00!     1.1783e+02!     1.1261e+02!     2.0900e-02!     1.0130e+03!     3.0710e-08!     2.4254e-09!     2.5012e-08!     1.2952e-07!     1.0000e+00!     0.0000e+00!     3.8513e+05!     6.4944e-10!     7.5197e-10!     1.7395e-10!     1.4836e-10!     6.5928e-11!     5.1553e-11!     2.9547e-11!     1.4609e-10!     3.6050e-11!     2.5079e-10!     1.1047e-11!     1.0000e-01!     1.1788e-11!     1.1897e-11!     7.3237e-11!     5.3110e-11!     2.3633e-12!     5.0190e-11!     2.4504e-07!     1.0014e-09!     1.6990e-01!     1.0979e+01!     1.3565e+00!     3.6796e+05!     2.5194e+00!     1.0728e-13!     7.4000e-10!     2.0000e-08!     8.7598e-13!     5.0229e-12!
     2.9411e+02!     4.9700e+00!     1.1783e+02!     1.1264e+02!     2.0861e-02!     1.0130e+03!     2.8945e-08!     2.1347e-09!     2.1825e-08!     1.3165e-07!     1.0000e+00!     0.0000e+00!     3.0909e+05!     6.2731e-10!     6.9747e-10!     1.2795e-10!     3.9026e-11!     5.0050e-11!     4.7933e-11!     2.7889e-11!     1.3849e-10!     3.0360e-11!     2.5037e-10!     2.3593e-11!     1.0000e-01!     1.0801e-11!     4.2063e-11!     5.0443e-11!     9.7570e-11!     2.1367e-12!     3.5157e-11!     1.5461e-07!     9.0581e-10!     1.7781e-01!     1.1290e+01!     1.4607e+00!     2.9450e+05!     2.6616e+00!     1.0360e-13!     7.4000e-10!     2.0000e-08!     1.0584e-12!     1.8042e-11!
     2.9401e+02!     4.9700e+00!     1.1783e+02!     1.1266e+02!     2.0832e-02!     1.0130e+03!     3.1364e-08!     1.6750e-09!     2.2880e-08!     1.2885e-07!     1.0000e+00!     0.0000e+00!     4.0034e+05!     3.5914e-10!     7.0600e-10!     1.3704e-10!     1.1020e-10!     5.1548e-11!     4.8103e-11!     2.7310e-11!     1.3052e-10!     3.1800e-11!     2.3043e-10!     1.4590e-11!     1.0000e-01!     1.1310e-11!     1.9834e-11!     5.8924e-11!     5.6606e-11!     2.1520e-12!     5.6558e-11!     1.8056e-07!     8.8478e-10!     2.1413e-01!     1.3386e+01!     1.5963e+00!     4.3600e+05!     2.6801e+00!     9.6416e-14!     7.4000e-10!     2.0000e-08!     8.2826e-13!     8.0012e-12!
     2.9392e+02!     4.9700e+00!     1.1783e+02!     1.1268e+02!     2.0693e-02!     1.0130e+03!     3.1076e-08!     2.1359e-09!     2.0169e-08!     1.2838e-07!     1.0000e+00!     0.0000e+00!     4.2828e+05!     6.6376e-10!     7.3110e-10!     1.5057e-10!     4.6214e-11!     6.2028e-11!     6.6594e-11!     2.9413e-11!     1.3809e-10!     4.2850e-11!     3.3128e-10!     1.5710e-11!     1.0000e-01!     1.2485e-11!     2.0508e-11!     5.8418e-11!     5.6513e-11!     2.1980e-12!     0.0000e+00!     0.0000e+00!     7.4301e-10!     2.0979e-01!     1.0502e+01!     1.4505e+00!     3.2100e+05!     2.8618e+00!     9.9140e-14!     7.4000e-10!     2.0000e-08!     1.2436e-12!     0.0000e+00!
